hotel_name,hotel_url,city,rating,latitude,longitude,description,date_time,weather_descrip,lat,lon,temp_day,humidity,dew_point,wind_speed,clouds
Appartement agréable et confortable pour 4 personnes,https://www.booking.com/hotel/fr/bel-appartement-t2-le-havre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from=searchresults,Le Havre,8.6,49.498724448495,0.129134234943,"Set in Le Havre, just 2.9 km from Le Havre Beach, Appartement agréable et confortable pour 4 personnes offers beachfront accommodation with free WiFi. The property features city views and is 2 km from Perret Model Appartment and 1.5 km from Saint-Michel's Church. The property is non-smoking and is situated 2.5 km from Le Volcan.

This apartment is fitted with 1 bedroom, a kitchen with a dishwasher and an oven, a flat-screen TV, a seating area and 1 bathroom equipped with a shower. Towels and bed linen are featured in the apartment.

Eglise St-Joseph is 3.2 km from the apartment, while Norman Museum of Ethnography and Popular Arts is 23 km away.",2025-02-13 13:00:00,clear sky,49.4938975,0.1079732,5.29,51.0,-4.06,7.42,0.0
LE PETIT LH - PLAGE - B'PAM,https://www.booking.com/hotel/fr/le-petit-lh-plage-b-pam.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from=searchresults,Le Havre,8.7,49.4900512,0.099952,"LE PETIT LH - PLAGE - B'PAM is situated in the Perret district of Le Havre, 700 metres from Le Volcan, less than 1 km from Perret Model Appartment and a 16-minute walk from Saint-Michel's Church. It is set 200 metres from Eglise St-Joseph and offers private check-in and check-out. Free WiFi is available throughout the property and Le Havre Beach is 700 metres away.

This apartment is fitted with 1 bedroom, a kitchen with an oven and a microwave, a flat-screen TV, a seating area and 1 bathroom fitted with a shower. Towels and bed linen are offered in the apartment. The accommodation is non-smoking.

Guests at the apartment will be able to enjoy activities in and around Le Havre, like walking tours.

Norman Museum of Ethnography and Popular Arts is 25 km from LE PETIT LH - PLAGE - B'PAM, while Honfleur's Old Harbour is 25 km from the property.",2025-02-09 13:00:00,clear sky,49.4938975,0.1079732,8.15,74.0,3.69,9.84,3.0
LE PETIT LH - PLAGE - B'PAM,https://www.booking.com/hotel/fr/le-petit-lh-plage-b-pam.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from=searchresults,Le Havre,8.7,49.4900512,0.099952,"LE PETIT LH - PLAGE - B'PAM is situated in the Perret district of Le Havre, 700 metres from Le Volcan, less than 1 km from Perret Model Appartment and a 16-minute walk from Saint-Michel's Church. It is set 200 metres from Eglise St-Joseph and offers private check-in and check-out. Free WiFi is available throughout the property and Le Havre Beach is 700 metres away.

This apartment is fitted with 1 bedroom, a kitchen with an oven and a microwave, a flat-screen TV, a seating area and 1 bathroom fitted with a shower. Towels and bed linen are offered in the apartment. The accommodation is non-smoking.

Guests at the apartment will be able to enjoy activities in and around Le Havre, like walking tours.

Norman Museum of Ethnography and Popular Arts is 25 km from LE PETIT LH - PLAGE - B'PAM, while Honfleur's Old Harbour is 25 km from the property.",2025-02-13 13:00:00,clear sky,49.4938975,0.1079732,5.29,51.0,-4.06,7.42,0.0
The People Le Havre,https://www.booking.com/hotel/fr/residence-la-fregate.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from_sustainable_property_sr=1&from=searchresults,Le Havre,8.5,49.4934219676408,0.13021990656852722,"Welcome to The People Le Havre!

Here, you can meet, sleep, have a drink and even work, in the heart of the most arty city in Normandy.

Solo, with friends or family, we have everything you need: enjoy our 4 to 6 person dormitories or 2 to 4 person studios.

Enjoy the view, share a board and dance the night away from our Rooftop Bar.

Bring out your best ideas in our The People Work spaces.

The People Le Havre is waiting for you, the opportunity to take a breath of fresh air for a few days!",2025-02-09 13:00:00,clear sky,49.4938975,0.1079732,8.15,74.0,3.69,9.84,3.0
The People Le Havre,https://www.booking.com/hotel/fr/residence-la-fregate.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from_sustainable_property_sr=1&from=searchresults,Le Havre,8.5,49.4934219676408,0.13021990656852722,"Welcome to The People Le Havre!

Here, you can meet, sleep, have a drink and even work, in the heart of the most arty city in Normandy.

Solo, with friends or family, we have everything you need: enjoy our 4 to 6 person dormitories or 2 to 4 person studios.

Enjoy the view, share a board and dance the night away from our Rooftop Bar.

Bring out your best ideas in our The People Work spaces.

The People Le Havre is waiting for you, the opportunity to take a breath of fresh air for a few days!",2025-02-13 13:00:00,clear sky,49.4938975,0.1079732,5.29,51.0,-4.06,7.42,0.0
Downtown LH - Confort - 6 pers,https://www.booking.com/hotel/fr/downtown-lh-confort-6-pers.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from=searchresults,Le Havre,7.4,49.4958332,0.1233186,"Downtown LH - Confort - 6 pers is located in Le Havre, 1.3 km from Saint-Michel's Church, 1.7 km from Le Volcan, and 1.4 km from Perret Model Appartment. The property is set 2.6 km from Eglise St-Joseph, 24 km from Norman Museum of Ethnography and Popular Arts and 24 km from Honfleur's Old Harbour. The property is non-smoking and is situated 2.4 km from Le Havre Beach.

This apartment has 2 bedrooms, a kitchen with a dishwasher and an oven, a flat-screen TV, a seating area and 1 bathroom fitted with a shower. Towels and bed linen are offered in the apartment.

La Forge Museum is 24 km from the apartment, while Port Morny is 41 km from the property.",2025-02-09 13:00:00,clear sky,49.4938975,0.1079732,8.15,74.0,3.69,9.84,3.0
Downtown LH - Confort - 6 pers,https://www.booking.com/hotel/fr/downtown-lh-confort-6-pers.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from=searchresults,Le Havre,7.4,49.4958332,0.1233186,"Downtown LH - Confort - 6 pers is located in Le Havre, 1.3 km from Saint-Michel's Church, 1.7 km from Le Volcan, and 1.4 km from Perret Model Appartment. The property is set 2.6 km from Eglise St-Joseph, 24 km from Norman Museum of Ethnography and Popular Arts and 24 km from Honfleur's Old Harbour. The property is non-smoking and is situated 2.4 km from Le Havre Beach.

This apartment has 2 bedrooms, a kitchen with a dishwasher and an oven, a flat-screen TV, a seating area and 1 bathroom fitted with a shower. Towels and bed linen are offered in the apartment.

La Forge Museum is 24 km from the apartment, while Port Morny is 41 km from the property.",2025-02-13 13:00:00,clear sky,49.4938975,0.1079732,5.29,51.0,-4.06,7.42,0.0
Studio Meublé Vue Mer,https://www.booking.com/hotel/fr/studio-meuble-vue-mer.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from=searchresults,Le Havre,7.4,49.48894603271998,0.0995514179992707,"Offering inner courtyard views, Studio Meublé Vue Mer is an accommodation set in Le Havre, 800 metres from Le Havre Beach and 200 metres from Eglise St-Joseph. Situated on the beachfront, this property has a casino. Parking on-site is available and the apartment also features bike hire for guests who want to explore the surrounding area.

Featuring sea views, this apartment also includes a satellite flat-screen TV, a well-equipped kitchen with a microwave, a fridge and a stovetop, as well as 1 bathroom with a shower and free toiletries. For added privacy, the accommodation has a private entrance and soundproofing.

A minimarket is available at the apartment.

For guests with children, the apartment offers outdoor play equipment. A car rental service is available at Studio Meublé Vue Mer.

Popular points of interest near the accommodation include Le Volcan, Perret Model Appartment and Saint-Michel's Church. Deauville - Normandie Airport is 38 km from the property.",2025-02-09 13:00:00,clear sky,49.4938975,0.1079732,8.15,74.0,3.69,9.84,3.0
Studio Meublé Vue Mer,https://www.booking.com/hotel/fr/studio-meuble-vue-mer.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from=searchresults,Le Havre,7.4,49.48894603271998,0.0995514179992707,"Offering inner courtyard views, Studio Meublé Vue Mer is an accommodation set in Le Havre, 800 metres from Le Havre Beach and 200 metres from Eglise St-Joseph. Situated on the beachfront, this property has a casino. Parking on-site is available and the apartment also features bike hire for guests who want to explore the surrounding area.

Featuring sea views, this apartment also includes a satellite flat-screen TV, a well-equipped kitchen with a microwave, a fridge and a stovetop, as well as 1 bathroom with a shower and free toiletries. For added privacy, the accommodation has a private entrance and soundproofing.

A minimarket is available at the apartment.

For guests with children, the apartment offers outdoor play equipment. A car rental service is available at Studio Meublé Vue Mer.

Popular points of interest near the accommodation include Le Volcan, Perret Model Appartment and Saint-Michel's Church. Deauville - Normandie Airport is 38 km from the property.",2025-02-13 13:00:00,clear sky,49.4938975,0.1079732,5.29,51.0,-4.06,7.42,0.0
L'Oasis Havrais - Centre Historique du Havre,https://www.booking.com/hotel/fr/la-porte-oceane-centre-historique-coup-de-coeur.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from=searchresults,Le Havre,8.0,49.489258,0.11170000000000001,"Located in Le Havre, near Le Volcan, Perret Model Appartment and Eglise St-Joseph, L'Oasis Havrais - Centre Historique du Havre has massage services. Among the facilities at this property are a 24-hour front desk and a concierge service, along with free WiFi throughout the property. The property is non-smoking and is set 1.7 km from Le Havre Beach.

The 2-bedroom apartment has a living room with a TV with satellite channels, a fully equipped kitchen with an oven and a microwave, and 1 bathroom with a hair dryer. Towels and bed linen are offered in the apartment. For added privacy, the accommodation features a private entrance.

Saint-Michel's Church is 1 km from the apartment, while Norman Museum of Ethnography and Popular Arts is 24 km from the property.",2025-02-09 13:00:00,clear sky,49.4938975,0.1079732,8.15,74.0,3.69,9.84,3.0
L'Oasis Havrais - Centre Historique du Havre,https://www.booking.com/hotel/fr/la-porte-oceane-centre-historique-coup-de-coeur.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiRlODlmZTM4Ni0wNWY2LTQzZTQtOGQyZC1kMjAyYTJmMTZhMjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=ffac394079ce0343&srepoch=1738829313&from=searchresults,Le Havre,8.0,49.489258,0.11170000000000001,"Located in Le Havre, near Le Volcan, Perret Model Appartment and Eglise St-Joseph, L'Oasis Havrais - Centre Historique du Havre has massage services. Among the facilities at this property are a 24-hour front desk and a concierge service, along with free WiFi throughout the property. The property is non-smoking and is set 1.7 km from Le Havre Beach.

The 2-bedroom apartment has a living room with a TV with satellite channels, a fully equipped kitchen with an oven and a microwave, and 1 bathroom with a hair dryer. Towels and bed linen are offered in the apartment. For added privacy, the accommodation features a private entrance.

Saint-Michel's Church is 1 km from the apartment, while Norman Museum of Ethnography and Popular Arts is 24 km from the property.",2025-02-13 13:00:00,clear sky,49.4938975,0.1079732,5.29,51.0,-4.06,7.42,0.0
Amiens magnifique appartement Frida,https://www.booking.com/hotel/fr/amiens-magnifique-appartement-frida.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AoDckb0GwAIB0gIkYTcxMDE4MTEtYTk0YS00NDExLWE3ZTgtZmE3OTk1MDFmYWI02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=9fc2394019ec022c&srepoch=1738829313&from=searchresults,Amiens,8.8,49.8953957,2.2829519,"Offering city views, Amiens magnifique appartement Frida is an accommodation set in Amiens, 2.4 km from Amiens Train Station and 1.6 km from Berny's Museum. Among the facilities at this property are a 24-hour front desk and private check-in and check-out, along with free WiFi throughout the property. The property is non-smoking and is located 1.3 km from Zénith d'Amiens.

The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with an oven and a coffee machine, and 1 bathroom with a shower and a hair dryer. The parquet floors, fireplace and peaceful vibe add to the ambience of the room.

There is a coffee shop on-site.

The Floating gardens Park is 3.1 km from the apartment, while Tribunal de Grande Instance of Amiens is 1.6 km away. Beauvais–Tillé Airport is 64 km from the property.",2025-02-09 13:00:00,clear sky,49.8941708,2.2956951,7.73,68.0,1.9100000000000001,7.03,9.0
Amiens magnifique appartement Frida,https://www.booking.com/hotel/fr/amiens-magnifique-appartement-frida.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AoDckb0GwAIB0gIkYTcxMDE4MTEtYTk0YS00NDExLWE3ZTgtZmE3OTk1MDFmYWI02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=9fc2394019ec022c&srepoch=1738829313&from=searchresults,Amiens,8.8,49.8953957,2.2829519,"Offering city views, Amiens magnifique appartement Frida is an accommodation set in Amiens, 2.4 km from Amiens Train Station and 1.6 km from Berny's Museum. Among the facilities at this property are a 24-hour front desk and private check-in and check-out, along with free WiFi throughout the property. The property is non-smoking and is located 1.3 km from Zénith d'Amiens.

The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with an oven and a coffee machine, and 1 bathroom with a shower and a hair dryer. The parquet floors, fireplace and peaceful vibe add to the ambience of the room.

There is a coffee shop on-site.

The Floating gardens Park is 3.1 km from the apartment, while Tribunal de Grande Instance of Amiens is 1.6 km away. Beauvais–Tillé Airport is 64 km from the property.",2025-02-12 13:00:00,clear sky,49.8941708,2.2956951,6.1,51.0,-3.47,5.29,1.0
Amiens magnifique appartement Frida,https://www.booking.com/hotel/fr/amiens-magnifique-appartement-frida.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AoDckb0GwAIB0gIkYTcxMDE4MTEtYTk0YS00NDExLWE3ZTgtZmE3OTk1MDFmYWI02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=9fc2394019ec022c&srepoch=1738829313&from=searchresults,Amiens,8.8,49.8953957,2.2829519,"Offering city views, Amiens magnifique appartement Frida is an accommodation set in Amiens, 2.4 km from Amiens Train Station and 1.6 km from Berny's Museum. Among the facilities at this property are a 24-hour front desk and private check-in and check-out, along with free WiFi throughout the property. The property is non-smoking and is located 1.3 km from Zénith d'Amiens.

The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with an oven and a coffee machine, and 1 bathroom with a shower and a hair dryer. The parquet floors, fireplace and peaceful vibe add to the ambience of the room.

There is a coffee shop on-site.

The Floating gardens Park is 3.1 km from the apartment, while Tribunal de Grande Instance of Amiens is 1.6 km away. Beauvais–Tillé Airport is 64 km from the property.",2025-02-13 13:00:00,clear sky,49.8941708,2.2956951,5.37,44.0,-6.22,6.82,0.0
L'escale Amiénoise Loft,https://www.booking.com/hotel/fr/escale-amienoise-loft.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AoDckb0GwAIB0gIkYTcxMDE4MTEtYTk0YS00NDExLWE3ZTgtZmE3OTk1MDFmYWI02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=9fc2394019ec022c&srepoch=1738829313&from=searchresults,Amiens,8.6,49.895292612556,2.281385904282,"A recently renovated property, L'escale Amiénoise Loft is located in Amiens near Zénith d'Amiens, Berny's Museum and Tribunal de Grande Instance of Amiens. Among the facilities at this property are a concierge service and private check-in and check-out, along with free WiFi throughout the property. The property is soundproof and is set 2.6 km from Amiens Train Station.

The 1-bedroom apartment is equipped with a living room with a flat-screen TV with streaming services, a fully equipped kitchen with an oven and a toaster, and 1 bathroom with a hair dryer. Towels and bed linen are provided in the apartment. This apartment is allergy-free and non-smoking.

There is a coffee shop, and a minimarket is also available.

Guests at the apartment will be able to enjoy activities in and around Amiens, like walking tours and bike tours.

The Floating gardens Park is 3.3 km from L'escale Amiénoise Loft, while University of Picardie Jules Verne is 3.6 km away. Beauvais–Tillé Airport is 64 km from the property.",2025-02-09 13:00:00,clear sky,49.8941708,2.2956951,7.73,68.0,1.9100000000000001,7.03,9.0
L'escale Amiénoise Loft,https://www.booking.com/hotel/fr/escale-amienoise-loft.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AoDckb0GwAIB0gIkYTcxMDE4MTEtYTk0YS00NDExLWE3ZTgtZmE3OTk1MDFmYWI02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=9fc2394019ec022c&srepoch=1738829313&from=searchresults,Amiens,8.6,49.895292612556,2.281385904282,"A recently renovated property, L'escale Amiénoise Loft is located in Amiens near Zénith d'Amiens, Berny's Museum and Tribunal de Grande Instance of Amiens. Among the facilities at this property are a concierge service and private check-in and check-out, along with free WiFi throughout the property. The property is soundproof and is set 2.6 km from Amiens Train Station.

The 1-bedroom apartment is equipped with a living room with a flat-screen TV with streaming services, a fully equipped kitchen with an oven and a toaster, and 1 bathroom with a hair dryer. Towels and bed linen are provided in the apartment. This apartment is allergy-free and non-smoking.

There is a coffee shop, and a minimarket is also available.

Guests at the apartment will be able to enjoy activities in and around Amiens, like walking tours and bike tours.

The Floating gardens Park is 3.3 km from L'escale Amiénoise Loft, while University of Picardie Jules Verne is 3.6 km away. Beauvais–Tillé Airport is 64 km from the property.",2025-02-12 13:00:00,clear sky,49.8941708,2.2956951,6.1,51.0,-3.47,5.29,1.0
L'escale Amiénoise Loft,https://www.booking.com/hotel/fr/escale-amienoise-loft.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AoDckb0GwAIB0gIkYTcxMDE4MTEtYTk0YS00NDExLWE3ZTgtZmE3OTk1MDFmYWI02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=9fc2394019ec022c&srepoch=1738829313&from=searchresults,Amiens,8.6,49.895292612556,2.281385904282,"A recently renovated property, L'escale Amiénoise Loft is located in Amiens near Zénith d'Amiens, Berny's Museum and Tribunal de Grande Instance of Amiens. Among the facilities at this property are a concierge service and private check-in and check-out, along with free WiFi throughout the property. The property is soundproof and is set 2.6 km from Amiens Train Station.

The 1-bedroom apartment is equipped with a living room with a flat-screen TV with streaming services, a fully equipped kitchen with an oven and a toaster, and 1 bathroom with a hair dryer. Towels and bed linen are provided in the apartment. This apartment is allergy-free and non-smoking.

There is a coffee shop, and a minimarket is also available.

Guests at the apartment will be able to enjoy activities in and around Amiens, like walking tours and bike tours.

The Floating gardens Park is 3.3 km from L'escale Amiénoise Loft, while University of Picardie Jules Verne is 3.6 km away. Beauvais–Tillé Airport is 64 km from the property.",2025-02-13 13:00:00,clear sky,49.8941708,2.2956951,5.37,44.0,-6.22,6.82,0.0
STUDIO COSY HYPER CENTRE GARE AMIENS WIFI NETFLIX 2 PERS,https://www.booking.com/hotel/fr/studio-cosy-hyper-centre-gare-amiens-wifi-netflix-2-pers.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AoDckb0GwAIB0gIkYTcxMDE4MTEtYTk0YS00NDExLWE3ZTgtZmE3OTk1MDFmYWI02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=9fc2394019ec022c&srepoch=1738829313&from=searchresults,Amiens,8.3,49.888977,2.3115448,"A recently renovated property, STUDIO COSY HYPER CENTRE GARE AMIENS WIFI NETFLIX 2 PERS is located in Amiens near Amiens Train Station, The Floating gardens Park and Berny's Museum. Among the facilities at this property are private check-in and check-out and a minimarket, along with free WiFi throughout the property. The property is non-smoking and is situated 3.6 km from Zénith d'Amiens.

The apartment features 1 bedroom, a flat-screen TV, a fully equipped kitchen with a microwave and a fridge, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment.

Tribunal de Grande Instance of Amiens is 1 km from the apartment, while University of Picardie Jules Verne is 4.3 km away. Beauvais–Tillé Airport is 65 km from the property.",2025-02-09 13:00:00,clear sky,49.8941708,2.2956951,7.73,68.0,1.9100000000000001,7.03,9.0
STUDIO COSY HYPER CENTRE GARE AMIENS WIFI NETFLIX 2 PERS,https://www.booking.com/hotel/fr/studio-cosy-hyper-centre-gare-amiens-wifi-netflix-2-pers.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AoDckb0GwAIB0gIkYTcxMDE4MTEtYTk0YS00NDExLWE3ZTgtZmE3OTk1MDFmYWI02AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=9fc2394019ec022c&srepoch=1738829313&from=searchresults,Amiens,8.3,49.888977,2.3115448,"A recently renovated property, STUDIO COSY HYPER CENTRE GARE AMIENS WIFI NETFLIX 2 PERS is located in Amiens near Amiens Train Station, The Floating gardens Park and Berny's Museum. Among the facilities at this property are private check-in and check-out and a minimarket, along with free WiFi throughout the property. The property is non-smoking and is situated 3.6 km from Zénith d'Amiens.

The apartment features 1 bedroom, a flat-screen TV, a fully equipped kitchen with a microwave and a fridge, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment.

Tribunal de Grande Instance of Amiens is 1 km from the apartment, while University of Picardie Jules Verne is 4.3 km away. Beauvais–Tillé Airport is 65 km from the property.",2025-02-12 13:00:00,clear sky,49.8941708,2.2956951,6.1,51.0,-3.47,5.29,1.0
